          93           1   33.70715    
          94          12   61.70391    
          95           1   68.07822    
          96           1   32.75415    
          97          12   52.81656    
          98           1   58.27276    
          99           1   28.03650    
         100          12   42.24083    
         101           1   46.60451    
         102           1   22.42261    
         103          12   70.04211    
         104           1   77.27779    
         105           1   37.18030    
         106          12   65.55256    
         107           1   72.32445    
         108           1   34.79712    
         109          12   64.29581    
         110           1   70.93787    
         111           1   34.13000    
         112          12   66.54163    
         113           1   73.41569    
         114           1   35.32214    
         115          12   84.11395    
         116           1   92.80333    
         117           1   44.65002    
         118           9   51.21106    
         119           1   4.000000    
         120          12   131.0879    
         121           3   141.8954    
         122           9   67.24731    
         123          12   133.0928    
         124           3   144.3721    
         125           9   68.53790    
         126          12   124.1847    
         127           3   133.6290    
         128           9   63.02710    
         129          12   132.0128    
         130           3   141.7541    
         131           9   66.74500    
         132          12   174.1269    
         133           3   186.3035    
         134           9   87.46295    
         135          12   144.5915    
         136           3   157.7205    
         137           9   75.20752    
         138          12   159.1584    
         139           3   173.5675    
         140           9   82.74780    
         141          12   117.6608    
         142          12   196.6765    
         143           3   132.8528    
         144           3   209.6053    
         145           9   65.05408    
         146           9   98.08447    
         147          12   131.2063    
         148           3   146.5485    
         149           9   71.17651    
         150          12   155.7240    
         151           3   172.1674    
         152           9   82.96741    
         153          12   150.2476    
         154           3   163.8947    
         155           9   78.15332    
         156          12   148.1706    
         157           3   160.9044    
         158           9   76.45337    
         159          12   118.1166    
         160           3   129.5899    
         161           9   62.07666    
         162          12   107.0235    
         163           3   117.8613    
         164           9   56.62439    
         165          12   142.4436    
         166           3   156.9103    
         167           3   75.40076    
         168          12   147.2183    
         169           3   164.0360    
         170           3   79.52356    
         171          12   194.3323    
         172           3   208.8959    
         173           3   98.44459    
         174          12   58.21331    
         175          12   72.10027    
         176           3   158.6953    
         177           3   76.06604    
         178          12   62.14843    
         179          12   71.15076    
         180           3   21.47038    
         181           3   39.20691    
         182           3   12.02414    
         183           3   52.73339    
         184           3   33.16077    
         185          12   60.78084    
         186          12   69.60863    
         187           3   66.78933    
         188           3   56.60369    
         189           3   16.00000    
         190           3   19.35376    
         191           3   17.23840    
         192          12   116.5885    
         193          12   76.22165    
         194           3   44.25888    
         195           3   63.64144    
         196           3   54.22867    
         197           3   33.93804    
         198           3   12.72864    
         199           3   16.03296    
         200           3   16.82386    
         201          11   59.69380    
         202          11   9.785335    
         203          11   38.15644    
         204          11   81.07115    
         205          14   28.54899    
         206          14   37.25929    
         207          14   56.92065    
         208          14   46.79036    
         209          14   29.76314    
         210          14   121.9687    
         211          11   68.57296    
         212          14   60.68082    
         213          14   59.47283    
         214          11   101.1090    
         215          11   13.76266    
         216          11   134.1758    
         217          14   23.00277    
         218          11   100.3139    
         219           2   8.546839    
         220           2   10.17124    
         221           2   4.779779    
         222           2   1.183385    
         223           2   12.83138    
         224          11   22.69955    
         225          11   15.22580    
         226           2   15.22584    
         227           2   22.69958    
         228          11   2.400000    
         229          11  9.9999905E-02
         230           2  9.9999905E-02
         231           2   2.400000    
         232          11   49.57452    
         233           2   49.57453    
         234          11   42.47678    
         235          14   4.053874    
         236          11   1.150000    
         237          11   12.43953    
         238           2   3.162270    
         239           2  0.1500001    
         240           2   10.36799    
         241           2   16.94086    
         242           2   6.920135    
         243           2   3.600000    
         244           2   12.47076    
         245           2   20.16045    
         246           2   14.68352    
         247          11   37.94500    
         248          11   64.53192    
         249          11   89.36396    
         250           2   27.97369    
         251           2   17.12020    
         252           2   11.42695    
         253           2   5.944501    
         254           2  0.2476851    
         255           2   20.59239    
         256           2   33.29017    
         257           2   24.24619    
         258           2   1.608600    
         259           2   18.93587    
         260           2   23.17791    
         261           2   26.01567    
         262           2   21.25427    
         263           2   11.15148    
         264           2   2.787870    
         265           2   3.129200    
         266           2   12.51680    
         267           2   27.58296    
         268           2   30.96006    
         269           2   21.47889    
         270           2   26.29062    
         271           2   26.03056    
         272           2   21.26642    
         273           2   12.64908    
         274           2   3.130990    
         275           2   12.52396    
         276           2   31.28725    
         277           2   30.97777    
         278           2   13.37365    
         279           2   10.92599    
         280           2   6.434400    
         281           2   15.91536    
         282           2   16.82356    
         283           2   24.50606    
         284           2   40.74792    
         285           2   10.18835    
         286           2   14.84088    
         287           2   24.67692    
         288           1   5.823803    
         289           1   31.87385    
         290          14   48.07061    
         291          14   41.82144    
         292          14   17.56217    
         293          14   13.55486    
         294          14   45.10873    
         295          14   39.00180    
         296          14   39.66730    
         297          14   69.62096    
         298          14   58.49731    
         299           1   36.22350    
         300           1   18.14972    
         301           8   28.10687    
         302           1   70.86724    
         303           1   59.65791    
         304           1   30.76029    
         305           1   54.80050    
         306           1   54.16576    
         307           1   61.44810    
         308           1   51.09517    
         309           1   55.43240    
         310           1   53.25241    
         311           1   60.79119    
         312           1   5.355558    
         313           1   6.585272    
         314           1   14.36663    
         315           1   23.36885    
         316           1   31.48323    
         317           1   33.60532    
         318           1   32.64520    
         319           1   27.93554    
         320           1   22.33673    
         321           1   37.02769    
         322           1   34.64314    
         323           1   33.96856    
         324           1   35.14428    
         325           1   40.45362    
         326           9   50.51779    
         327           9   66.16784    
         328           9   67.47369    
         329           9   61.74495    
         330           9   65.27430    
         331           9   85.30801    
         332           9   74.06689    
         333           9   81.42428    
         334           9   65.02154    
         335           9   95.24767    
         336           9   70.73071    
         337           9   81.97731    
         338           9   76.63922    
         339           9   74.74387    
         340           9   60.97361    
         341           9   55.69497    
         342           3   74.12924    
         343           3   78.56967    
         344           3   95.41067    
         345           3   74.48879    
         346           3   52.95707    
         347           3   33.34661    
         348           3   29.63872    
         349          14   4.870082    
         350          14   9.588809    
         351          14   7.189710    
         352          14   35.10807    
         353          14   62.16816    
         354          14   29.71163    
         355          10   1.062848    
         356          10  0.3543787    
         357          14   23.17289    
         358          10  0.9488354    
         359          10   2.446037    
         360          10   1.603138    
         361          10   2.817585    
         362          10  0.4826585    
         363          10   2.508811    
         364          10   2.815974    
         365          10  0.8364972    
         366          10  0.9389127    
         367          10  0.9394498    
         368          10   1.447583    
         369          14   10.74870    
         370          14   7.234830    
         371           1   7.240103    
         372           1   5.775714    
         373           1   51.34457    
         374           1   75.63953    
         375           1   14.12575    
         376          14   23.05862    
         377          14   15.20084    
         378          14   26.35181    
         379          14   16.88934    
         380          14   47.20022    
         381          14   29.88760    
         382          14   54.40250    
         383          14   35.11632    
         384          14   39.16264    
         385          14   24.42636    
         386          14   20.06077    
         387          14   14.31493    
         388          14   10.84104    
         389          14   52.87186    
         390          14   57.72792    
         391          14   41.21072    
         392          14   46.94407    
         393          14   32.77637    
         394          14   49.77658    
         395          14   36.31828    
         396          14   80.90114    
         397          14   55.08681    
         398          14   69.60526    
         399          14   48.89189    
         400           1   72.15283    
         401           1   73.06408    
         402           1   15.20172    
         403           8   25.20680    
         404           8   34.56941    
         405           1   44.65981    
         406           1   33.26473    
         407           1   85.65915    
         408           1   62.95046    
         409           1   72.03214    
         410           1   53.24804    
         411           1   39.13159    
         412           1   30.57600    
         413           1   67.89948    
         414           1   52.01564    
         415           1   67.14632    
         416           1   51.78279    
         417           1   75.36598    
         418           1   57.88074    
         419           1   63.22963    
         420           1   49.29129    
         421           1   68.65707    
         422           1   53.88150    
         423           1   66.08068    
         424           1   52.26168    
         425           1   6.658536    
         426           1   5.315428    
         427           1   8.188336    
         428           1   6.541364    
         429           1   17.86687    
         430           1   14.29170    
         431           1   29.07121    
         432           1   23.30773    
         433           1   39.18291    
         434           1   31.51984    
         435           1   41.84592    
         436           1   33.79510    
         437           1   40.67280    
         438           1   32.97906    
         439           1   34.82231    
         440           1   28.33853    
         441           1   27.85479    
         442           1   22.73669    
         443           1   46.19795    
         444           1   37.84294    
         445           1   43.24791    
         446           1   35.57763    
         447           1   42.42920    
         448           1   35.04658    
         449           1   43.92200    
         450           1   36.42812    
         451           1   39.45016    
         452           1   23.38927    
         453           9   81.95412    
         454           9   68.10510    
         455           9   51.85416    
         456           9   62.65730    
         457           9   83.76994    
         458           9   70.23031    
         459           9   76.35781    
         460           9   64.13647    
         461           9   80.70009    
         462           9   68.15448    
         463           9   105.3568    
         464           9   89.47190    
         465           9   92.68950    
         466           9   80.41039    
         467           9   102.0114    
         468           9   89.23340    
         469           9   83.27122    
         470           9   75.66250    
         471           9   102.4016    
         472           9   117.8039    
         473           9   90.16725    
         474           9   82.06211    
         475           9   104.0532    
         476           9   94.92201    
         477           9   96.65257    
         478           9   88.16933    
         479           9   94.12653    
         480           9   86.27971    
         481           9   77.33983    
         482           9   71.85924    
         483           9   70.86331    
         484           9   66.39391    
         485           3   94.43176    
         486           3   89.08298    
         487           3   100.8547    
         488           3   96.55701    
         489           3   120.0996    
         490           3   113.3082    
         491           3   95.10580    
         492           3   91.78137    
         493           3   69.70683    
         494           3   56.98376    
         495           3   44.00164    
         496           3   43.90713    
         497           3   13.68387    
         498          14   33.46130    
         499          14   42.29580    
         500          14   14.08896    
         501          14   6.886998    
         502           1   8.882242    
         503           1   4.851254    
         504           1   6.310285    
         505           1   44.39552    
         506           1   44.31404    
         507          14   28.42572    
         508          14   13.36075    
         509          14   30.77238    
         510          14   14.13055    
         511          14   52.10669    
         512          14   22.89655    
         513          14   62.09945    
         514          14   28.14765    
         515          14   40.44253    
         516          14   17.90354    
         517          14   31.45437    
         518          14   8.655788    
         519          14   33.54585    
         520          14   36.51953    
         521          14   74.85336    
         522          14   59.89089    
         523          14   29.79268    
         524          14   68.85836    
         525          14   35.93191    
         526          14   94.00980    
         527          14   44.73571    
         528          14   84.94186    
         529          14   41.98830    
         530           1   13.36434    
         531           8   23.27466    
         532           1   102.0901    
         533           1   77.12280    
         534           8   45.11743    
         535           1   125.9696    
         536           1   64.28328    
         537           1   57.73994    
         538           1   30.17803    
         539           1   105.4587    
         540           1   54.05653    
         541           1   87.77063    
         542           1   45.10213    
         543           1   52.83290    
         544           1   28.76740    
         545           1   86.52184    
         546           1   46.05247    
         547           1   85.07550    
         548           1   45.46867    
         549           1   92.68684    
         550           1   49.14744    
         551           1   78.70743    
         552           1   42.29887    
         553           1   85.05684    
         554           1   45.91534    
         555           1   81.63254    
         556           1   8.164618    
         557           1   4.461409    
         558           1   10.03491    
         559           1   5.486149    
         560           1   21.87492    
         561           1   11.96984    
         562           1   35.53104    
         563           1   19.47351    
         564           1   47.76894    
         565           1   26.24173    
         566           1   50.86264    
         567           1   28.01866    
         568           1   49.28516    
         569           1   27.22649    
         570           1   42.07699    
         571           1   23.30500    
         572           1   33.57917    
         573           1   18.63852    
         574           1   55.53785    
         575           1   30.90567    
         576           1   51.81763    
         577           1   28.92468    
         578           1   50.67319    
         579           1   28.37015    
         580           1   52.28579    
         581           1   29.36110    
         582           1   18.54472    
         583           1   2.763876    
         584           9   40.67494    
         585           9   94.12891    
         586           9   52.77112    
         587           9   72.73224    
         588           9   95.89033    
         589           9   54.14664    
         590           9   85.91476    
         591           9   48.51950    
         592           9   89.98788    
         593           9   51.02483    
         594           9   116.0392    
         595           9   66.05596    
         596           9   104.0743    
         597           9   60.44769    
         598           9   113.6404    
         599           9   66.45818    
         600           9   95.12366    
         601           9   57.54871    
         602           9   73.08073    
         603           9   125.9428    
         604           9   101.0590    
         605           9   61.20972    
         606           9   114.3245    
         607           9   69.37335    
         608           9   103.5518    
         609           9   62.82055    
         610           9   99.46936    
         611           9   60.60801    
         612           9   82.27564    
         613           9   50.76730    
         614           9   75.29030    
         615           9   46.81861    
         616           3   99.68621    
         617           3   62.39215    
         618           3   107.0921    
         619           3   67.94344    
         620           3   120.5137    
         621           3   75.52686    
         622           3   97.39832    
         623           3   62.35318    
         624           3   33.71714    
         625           3   25.96228    
         626           3   47.65821    
         627          14   10.15882    
         628          14   13.35263    
         629           1   7.453385    
         630           1   70.37454    
         631           1   14.89484    
         632           1   9.581041    
         633           1   62.90602    
         634          14   17.85536    
         635          14   24.81166    
         636          14   17.63665    
         637          14   25.50573    
         638          14   24.67002    
         639          14   39.02456    
         640          14   33.26572    
         641          14   49.70658    
         642          14   24.99300    
         643          14   33.87680    
         644          14   57.98630    
         645          14   22.05727    
         646          14   35.59740    
         647          14   57.55812    
         648          14   72.60384    
         649          14   57.30765    
         650          14   81.61618    
         651          14   58.79610    
         652          14   79.55638    
         653           1   31.53342    
         654           8   35.75879    
         655           1   79.92126    
         656           1   51.57470    
         657           8   45.96655    
         658           1   42.25727    
         659           1   53.33961    
         660           1   113.3456    
         661           1   149.2814    
         662           1   94.82484    
         663           1   124.6347    
         664           1   46.51039    
         665           1   59.68617    
         666           1   78.88638    
         667           1   104.3039    
         668           1   65.40381    
         669           1   86.78127    
         670           1   47.07727    
         671           1   58.51223    
         672           1   71.25377    
         673           1   91.24640    
         674           1   70.28690    
         675           1   90.05211    
         676           1   73.81198    
         677           1   96.06362    
         678           1   64.82824    
         679           1   83.44483    
         680           1   90.58142    
         681           1   6.854433    
         682           1   8.811111    
         683           1   8.428826    
         684           1   10.83493    
         685           1   18.39027    
         686           1   23.63998    
         687           1   29.91877    
         688           1   38.45943    
         689           1   40.31734    
         690           1   51.82640    
         691           1   43.04739    
         692           1   55.33577    
         693           1   41.83031    
         694           1   53.77126    
         695           1   35.80540    
         696           1   46.02647    
         697           1   28.63590    
         698           1   36.81036    
         699           1   47.48295    
         700           1   61.03750    
         701           1   44.43938    
         702           1   57.12513    
         703           1   43.58742    
         704           1   56.02995    
         705           1   21.81359    
         706           1   47.20692    
         707           9   79.51523    
         708           9   78.79036    
         709           9   61.10794    
         710           9   102.8729    
         711           9   81.12506    
         712           9   105.7201    
         713           9   71.71463    
         714           9   94.15572    
         715           9   75.13600    
         716           9   98.85135    
         717           9   96.62827    
         718           9   127.5932    
         719           9   91.35924    
         720           9   118.4906    
         721           9   100.4054    
         722           9   130.2502    
         723           9   90.95593    
         724           9   106.1025    
         725           9   115.1535    
         726           9   140.6894    
         727           9   95.53647    
         728           9   121.7682    
         729           9   106.8823    
         730           9   137.1856    
         731           9   94.94936    
         732           9   123.1441    
         733           9   90.96575    
         734           9   118.4302    
         735           9   77.38892    
         736           9   99.90436    
         737           9   71.74877    
         738           9   92.35735    
         739           3   95.65089    
         740           3   123.0998    
         741           3   134.9789    
         742           3   105.7325    
         743           3   146.4456    
         744           3   111.4297    
         745           3   122.7676    
         746           3   82.77747    
         747           3   20.45786    
         748          14   13.59564    
         749           7   9.087849    
         750           8   14.33214    
         751           7   12.82432    
         752           8   52.35176    
         753           8   20.19241    
         754           8   23.09246    
         755           1   8.415070    
         756           1   72.36810    
         757           1   18.94187    
         758           1   63.86620    
         759           1   9.135508    
         760           7   14.06931    
         761           8   22.33637    
         762          14   22.41156    
         763          14   21.03364    
         764          14   25.72104    
         765          14   37.90591    
         766          14   32.31380    
         767          14   40.18044    
         768          14   69.73968    
         769          14   76.17189    
         770           8   34.03291    
         771           8   48.91204    
         772           1   31.89927    
         773           1   85.47840    
         774           1   59.06908    
         775           1   61.52431    
         776           1   84.30658    
         777           1   79.25993    
         778           1   106.0546    
         779           1   44.67302    
         780           1   57.29133    
         781           1   110.9142    
         782           1   145.9789    
         783           1   94.50720    
         784           1   121.1386    
         785           1   49.20549    
         786           1   60.46099    
         787           1   78.98560    
         788           1   98.80511    
         789           1   65.58157    
         790           1   81.02863    
         791           1   54.28465    
         792           1   61.87215    
         793           1   78.21023    
         794           1   90.41042    
         795           1   77.78782    
         796           1   88.45377    
         797           1   79.84639    
         798           1   90.74311    
         799           1   79.97387    
         800           1   7.745798    
         801           1   8.394667    
         802           1   9.533992    
         803           1   10.31407    
         804           1   20.83670    
         805           1   22.46972    
         806           1   34.00215    
         807           1   36.45617    
         808           1   46.02225    
         809           1   48.93227    
         810           1   49.39474    
         811           1   51.99931    
         812           1   48.25160    
         813           1   50.28574    
         814           1   41.50031    
         815           1   42.85218    
         816           1   33.32188    
         817           1   34.14507    
         818           1   55.51061    
         819           1   56.37011    
         820           1   52.24400    
         821           1   52.47655    
         822           1   42.35535    
         823           1   51.20698    
         824           9   70.90672    
         825           1   8.958301    
         826           9   70.52529    
         827           9   91.53804    
         828           9   89.90717    
         829           9   95.50988    
         830           9   91.88642    
         831           9   83.87306    
         832           9   79.92889    
         833           9   88.22980    
         834           9   82.86385    
         835           9   113.6883    
         836           9   105.1286    
         837           9   112.7290    
         838           9   99.98323    
         839           9   125.1834    
         840           9   108.5702    
         841           9   121.4838    
         842           9   127.8764    
         843           9   110.9633    
         844           9   98.02952    
         845           9   127.3190    
         846           9   101.0966    
         847           9   142.1171    
         848           9   110.8993    
         849           9   125.0685    
         850           9   96.30462    
         851           9   120.0878    
         852           9   90.81753    
         853           9   94.31917    
         854           9   76.96783    
         855           9   65.71089    
         856           8   14.00073    
         857           7   11.89674    
         858           1   22.03492    
         859           1   6.316610    
         860           8   17.94594    
         861           7   8.777380    
         862           8   12.69721    
         863           7   10.02193    
         864           1   7.988178    
         865           8   14.83707    
         866           7   7.838085    
         867           1   1.810742    
         868           1   17.41645    
         869           1   8.185936    
         870           1   77.12510    
         871           1   18.06042    
         872           1   7.896157    
         873           1   51.65903    
         874           7   12.83229    
         875           7   10.52914    
         876           8   20.74029    
         877           8   17.49667    
         878           1   58.14148    
         879           1   34.56216    
         880           1   37.80910    
         881           1   36.07755    
         882           1   69.54060    
         883           1   68.50519    
         884           1   90.22533    
         885           1   89.72224    
         886           1   65.51424    
         887           1   64.46436    
         888           1   84.62088    
         889           1   82.69628    
         890           1   49.68248    
         891           1   47.33599    
         892           1   112.5391    
         893           1   111.7179    
         894           1   94.99760    
         895           1   94.03703    
         896           1   51.41935    
         897           1   49.64453    
         898           1   76.96753    
         899           1   76.66858    
         900           1   62.79770    
         901           1   62.79876    
         902           1   58.39106    
         903           1   54.84982    
         904           1   79.41685    
         905           1   76.43145    
         906           1   78.19263    
         907           1   75.25977    
         908           1   75.35374    
         909           1   7.528116    
         910           1   7.261378    
         911           1   9.257247    
         912           1   8.928941    
         913           1   20.19774    
         914           1   19.48011    
         915           1   32.85931    
         916           1   31.68789    
         917           1   44.27990    
         918           1   42.69362    
         919           1   47.27827    
         920           1   45.57481    
         921           1   45.94157    
         922           1   44.27628    
         923           1   39.32451    
         924           1   37.89137    
         925           1   31.45036    
         926           1   30.29940    
         927           1   52.14977    
         928           1   50.23164    
         929           1   48.80708    
         930           1   47.00075    
         931           9   63.89927    
         932           1   7.869354    
         933           1   22.44841    
         934           9   81.22500    
         935           9   79.39307    
         936           9   62.25668    
         937           9   84.30315    
         938           9   82.20299    
         939           9   72.19153    
         940           9   70.93859    
         941           9   74.95576    
         942           9   73.80089    
         943           9   94.84197    
         944           9   93.73876    
         945           9   96.82819    
         946           9   93.80267    
         947           9   106.3268    
         948           9   102.9758    
         949           9   105.7919    
         950           9   102.1847    
         951           9   100.0845    
         952           9   101.3539    
         953           9   108.3978    
         954           9   103.0937    
         955           9   118.0792    
         956           9   112.9557    
         957           9   100.6427    
         958           9   97.20188    
         959           9   74.83171    
         960           9   85.67444    
         961           8   7.877083    
         962           8   14.36297    
         963           7   10.02941    
         964           7   5.686282    
         965           1   15.20196    
         966           1   37.30765    
         967           8   14.16748    
         968           8   8.209086    
         969           7   4.778093    
         970           7   8.562346    
         971           1   11.15283    
         972           1   107.1630    
         973           1   34.42482    
         974           1   5.761556    
         975           1   44.75491    
         976           7   5.764764    
         977           7   9.858274    
         978           8   9.945958    
         979           8   17.33307    
         980           1   27.09042    
         981           1   13.04316    
         982           1   78.63534    
         983           1   40.78694    
         984           1   53.09172    
         985           1   26.98008    
         986           1   91.83779    
         987           1   48.26649    
         988           1   116.8023    
         989           1   62.07404    
         990           1   86.58925    
         991           1   45.48794    
         992           1   113.2966    
         993           1   59.09369    
         994           1   69.75708    
         995           1   35.45107    
         996           1   145.7775    
         997           1   77.44637    
         998           1   123.6476    
         999           1   65.51310    
        1000           1   70.26900    
        1001           1   36.24059    
        1002           1   98.75087    
        1003           1   52.74541    
        1004           1   79.84833    
        1005           1   42.86629    
        1006           1   83.78011    
        1007           1   42.08430    
        1008           1   108.9338    
        1009           1   56.06767    
        1010           1   55.18198    
        1011           1   10.25659    
        1012           1   5.298558    
        1013           1   12.61242    
        1014           1   6.515583    
        1015           1   27.51816    
        1016           1   14.21589    
        1017           1   44.76878    
        1018           1   23.12757    
        1019           1   60.32861    
        1020           1   31.16578    
        1021           1   64.41370    
        1022           1   33.27615    
        1023           1   62.59254    
        1024           1   32.33533    
        1025           1   53.57719    
        1026           1   27.67800    
        1027           1   42.84916    
        1028           1   22.13589    
        1029           1   71.05081    
        1030           1   36.70488    
        1031           1   36.79663    
        1032           1   30.45375    
        1033           9   44.50033    
        1034           9   107.3088    
        1035           9   85.02731    
        1036           9   56.38575    
        1037           9   111.8271    
        1038           9   58.62801    
        1039           9   94.20336    
        1040           9   49.84137    
        1041           9   97.34161    
        1042           9   51.64033    
        1043           9   122.0853    
        1044           9   65.08834    
        1045           9   129.7040    
        1046           9   67.63326    
        1047           9   142.3692    
        1048           9   74.25423    
        1049           9   147.8609    
        1050           9   130.1539    
        1051           9   75.32996    
        1052           9   69.80460    
        1053           9   149.8795    
        1054           9   76.80656    
        1055           9   161.3129    
        1056           9   83.21042    
        1057           9   106.4912    
        1058           9   66.58073    
        1059           7   6.608694    
        1060           7   6.374862    
        1061           7   6.681821    
        1062           1   9.115472    
        1063           1   67.26345    
        1064           1   8.470905    
        1065           1   61.83939    
        1066           1   9.041380    
        1067           1   22.47410    
        1068           1   89.02554    
        1069           7   8.119867    
        1070           7   7.508317    
        1071           7   8.033587    
        1072           7   8.666514    
        1073           7   7.772402    
        1074           7   8.443220    
        1075           8   14.06368    
        1076           8   11.58686    
        1077           8   13.13097    
        1078           8   10.85885    
        1079           8   13.98291    
        1080           8   11.54230    
        1081           8   11.83481    
        1082           8   10.84490    
        1083           8   11.65546    
        1084           1   27.06390    
        1085           1   31.38632    
        1086           1   22.19939    
        1087           1   28.63108    
        1088           1   25.24069    
        1089           1   30.84005    
        1090           1   63.42302    
        1091           1   59.44637    
        1092           1   63.18357    
        1093           1   45.70557    
        1094           1   41.08743    
        1095           1   44.58089    
        1096           1   70.80453    
        1097           1   68.34963    
        1098           1   71.61544    
        1099           1   86.49764    
        1100           1   85.75725    
        1101           1   88.71544    
        1102           1   66.86211    
        1103           1   64.47775    
        1104           1   67.59193    
        1105           1   89.67992    
        1106           1   85.08907    
        1107           1   89.90206    
        1108           1   60.04219    
        1109           1   53.98129    
        1110           1   58.56794    
        1111           1   108.0917    
        1112           1   107.0761    
        1113           1   110.8141    
        1114           1   92.59525    
        1115           1   91.12226    
        1116           1   94.59966    
        1117           1   57.74511    
        1118           1   53.47447    
        1119           1   57.17396    
        1120           1   71.76046    
        1121           1   72.05217    
        1122           1   74.09261    
        1123           1   56.90134    
        1124           1   57.88972    
        1125           1   59.16194    
        1126           1   74.66373    
        1127           1   65.67450    
        1128           1   72.04131    
        1129           1   83.09238    
        1130           1   8.382955    
        1131           1   7.790185    
        1132           1   8.314816    
        1133           1   10.30843    
        1134           1   9.579512    
        1135           1   10.22464    
        1136           1   22.49125    
        1137           1   20.90087    
        1138           1   22.30844    
        1139           1   36.59058    
        1140           1   34.00322    
        1141           1   36.29317    
        1142           1   49.30801    
        1143           1   45.82138    
        1144           1   48.90722    
        1145           1   52.64685    
        1146           1   48.92413    
        1147           1   52.21893    
        1148           1   51.15837    
        1149           1   47.54090    
        1150           1   50.74255    
        1151           1   43.78992    
        1152           1   40.69348    
        1153           1   43.43399    
        1154           1   35.02164    
        1155           1   32.54522    
        1156           1   34.73698    
        1157           1   28.95635    
        1158           1   53.96521    
        1159           1   47.99958    
        1160           1   8.426700    
        1161           9   63.59965    
        1162           9   66.94829    
        1163           9   82.79264    
        1164           9   66.51997    
        1165           9   79.88377    
        1166           9   83.72003    
        1167           9   86.96152    
        1168           9   83.47243    
        1169           9   87.69997    
        1170           9   70.91316    
        1171           9   69.54462    
        1172           9   72.31761    
        1173           9   72.55876    
        1174           9   71.62486    
        1175           9   74.24919    
        1176           9   89.34134    
        1177           9   89.28364    
        1178           9   92.01623    
        1179           9   102.7617    
        1180           9   97.44270    
        1181           9   102.9845    
        1182           9   112.7091    
        1183           9   106.9289    
        1184           9   112.9825    
        1185           9   126.3071    
        1186           9   93.10165    
        1187           9   114.1046    
        1188           9   94.47717    
        1189           9   123.5032    
        1190           9   96.66910    
        1191           9   125.7126    
        1192           9   114.8974    
        1193           9   123.6445    
        1194           9   84.72775    
        1195           9   114.2162    
        1196           9   103.3157    
        1197           7   5.007877    
        1198           7   6.375693    
        1199           7   6.302725    
        1200           1   7.316600    
        1201           1   39.30679    
        1202           1   13.94592    
        1203           1   8.966931    
        1204           1   21.93475    
        1205           1   9.041380    
        1206           1   55.76315    
        1207           1   75.43776    
        1208           7   6.565121    
        1209           7   8.007691    
        1210           7   8.094406    
        1211           7   7.313539    
        1212           7   8.676222    
        1213           7   8.899877    
        1214           8   11.20981    
        1215           8   9.184199    
        1216           8   13.80135    
        1217           8   11.34900    
        1218           8   13.88261    
        1219           8   11.39396    
        1220           8   9.693882    
        1221           8   11.72416    
        1222           8   11.90409    
        1223           1   25.47075    
        1224           1   25.87300    
        1225           1   28.20644    
        1226           1   31.16243    
        1227           1   30.03077    
        1228           1   31.70988    
        1229           1   50.26164    
        1230           1   62.11686    
        1231           1   62.35876    
        1232           1   38.44662    
        1233           1   45.70472    
        1234           1   46.83126    
        1235           1   53.59081    
        1236           1   68.28132    
        1237           1   67.47311    
        1238           1   62.60020    
        1239           1   82.20319    
        1240           1   79.98869    
        1241           1   50.69079    
        1242           1   64.51488    
        1243           1   63.78758    
        1244           1   69.75902    
        1245           1   87.27913    
        1246           1   87.06049    
        1247           1   50.49877    
        1248           1   60.03788    
